ancestry	gene_symbol	source_file	url	expected_size_bytes	sha256	md5	synapse_id	synapse_parent_id	pipeline_batch_id	raw_lifecycle	raw_cleanup_at	raw_cleanup_reason
EAS	HAO1	HAO1_Q9UJM8_OID21395_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51526626				syn51526626	syn51365306				
EAS	HARS1	HARS1_P12081_OID21086_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51533114				syn51533114	syn51365306				
EAS	HAVCR1	HAVCR1_Q96D42_OID21422_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51533688				syn51533688	syn51365306				
EAS	HAVCR2	HAVCR2_Q8TDQ0_OID21137_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51533219				syn51533219	syn51365306				
EAS	HBEGF	HBEGF_Q99075_OID21465_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51526969				syn51526969	syn51365306				
EAS	HBQ1	HBQ1_P09105_OID21433_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51533323				syn51533323	syn51365306				
EAS	HBZ	HBZ_P02008_OID30307_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52359837				syn52359837	syn51365306				
EAS	HCG22	HCG22_E2RYF7_OID30088_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52359714				syn52359714	syn51365306				
EAS	HCLS1	HCLS1_P14317_OID20648_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526578				syn51526578	syn51365306				
EAS	HDAC8	HDAC8_Q9BY41_OID30436_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360284				syn52360284	syn51365306				
EAS	HDAC9	HDAC9_Q9UKV0_OID30832_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360502				syn52360502	syn51365306				
EAS	HDDC2	HDDC2_Q7Z4H3_OID31447_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360946				syn52360946	syn51365306				
EAS	HDGFL2	HDGFL2_Q7Z4V5_OID31136_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360939				syn52360939	syn51365306				
EAS	HDGF	HDGF_P51858_OID21455_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51526991				syn51526991	syn51365306				
EAS	HEBP1	HEBP1_Q9NRV9_OID20063_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51533174				syn51533174	syn51365306				
EAS	HEG1	HEG1_Q9ULI3_OID30579_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360437				syn52360437	syn51365306				
EAS	HEPACAM2	HEPACAM2_A8MVW5_OID31151_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360877				syn52360877	syn51365306				
EAS	HEPH	HEPH_Q9BQS7_OID30337_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52360086				syn52360086	syn51365306				
EAS	HEXIM1	HEXIM1_O94992_OID20589_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527055				syn51527055	syn51365306				
EAS	HGFAC	HGFAC_Q04756_OID30718_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52359565				syn52359565	syn51365306				
EAS	HGF	HGF_P14210_OID20656_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533175				syn51533175	syn51365306				
EAS	HGS	HGS_O14964_OID21175_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51526654				syn51526654	syn51365306				
EAS	HHEX	HHEX_Q03014_OID31107_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361100				syn52361100	syn51365306				
EAS	HIF1A	HIF1A_Q16665_OID30425_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360861				syn52360861	syn51365306				
EAS	HIP1R	HIP1R_O75146_OID31141_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360010				syn52360010	syn51365306				
EAS	HIP1	HIP1_O00291_OID30071_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52360807				syn52360807	syn51365306				
EAS	HJV	HJV_Q6ZVN8_OID31006_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360476				syn52360476	syn51365306				
EAS	HK2	HK2_P52789_OID20065_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527241				syn51527241	syn51365306				
EAS	HLA-A	HLA-A_P04439_OID31048_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360740				syn52360740	syn51365306				
EAS	HLA-DRA	HLA-DRA_P01903_OID20520_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51530949				syn51530949	syn51365306				
EAS	HLA-E	HLA-E_P13747_OID20532_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533053				syn51533053	syn51365306				
EAS	HMBS	HMBS_P08397_OID21385_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51527030				syn51527030	syn51365306				
EAS	HMCN2	HMCN2_Q8NDA2_OID30592_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360535				syn52360535	syn51365306				
EAS	HMGCL	HMGCL_P35914_OID30214_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52360274				syn52360274	syn51365306				
EAS	HMGCS1	HMGCS1_Q01581_OID30157_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52359519				syn52359519	syn51365306				
EAS	HMMR	HMMR_O75330_OID31175_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361173				syn52361173	syn51365306				
EAS	HMOX1	HMOX1_P09601_OID20217_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51526980				syn51526980	syn51365306				
EAS	HMOX2	HMOX2_P30519_OID20887_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51526621				syn51526621	syn51365306				
EAS	HNF1A	HNF1A_P20823_OID30919_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360822				syn52360822	syn51365306				
EAS	HNMT	HNMT_P50135_OID20975_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51527044				syn51527044	syn51365306				
EAS	HNRNPK	HNRNPK_P61978_OID20051_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527215				syn51527215	syn51365306				
EAS	HNRNPUL1	HNRNPUL1_Q9BUJ2_OID31037_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360082				syn52360082	syn51365306				
EAS	HPCAL1	HPCAL1_P37235_OID20615_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533042				syn51533042	syn51365306				
EAS	HPGDS	HPGDS_O60760_OID21266_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51527188				syn51527188	syn51365306				
EAS	HPSE	HPSE_Q9Y251_OID30409_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361089				syn52361089	syn51365306				
EAS	HRAS	HRAS_P01112_OID31263_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360640				syn52360640	syn51365306				
EAS	HRC	HRC_P23327_OID30211_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361097				syn52361097	syn51365306				
EAS	HRG	HRG_P04196_OID30770_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360907				syn52360907	syn51365306				
EAS	HS1BP3	HS1BP3_Q53T59_OID30243_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52360019				syn52360019	syn51365306				
EAS	HS3ST3B1	HS3ST3B1_Q9Y662_OID21303_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51533052				syn51533052	syn51365306				
EAS	HS6ST1	HS6ST1_O60243_OID21441_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51533030				syn51533030	syn51365306				
EAS	HS6ST2	HS6ST2_Q96MM7_OID30481_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52359646				syn52359646	syn51365306				
EAS	HSBP1	HSBP1_O75506_OID30232_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52359731				syn52359731	syn51365306				
EAS	HSD11B1	HSD11B1_P28845_OID20575_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526913				syn51526913	syn51365306				
EAS	HSD17B14	HSD17B14_Q9BPX1_OID31098_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52359899				syn52359899	syn51365306				
EAS	HSD17B3	HSD17B3_P37058_OID30145_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52360891				syn52360891	syn51365306				
EAS	HSDL2	HSDL2_Q6YN16_OID30256_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361198				syn52361198	syn51365306				
EAS	HSP90B1	HSP90B1_P14625_OID20829_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51526722				syn51526722	syn51365306				
EAS	HSPA1A	HSPA1A_P0DMV8_OID20718_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527176				syn51527176	syn51365306				
EAS	HSPA2	HSPA2_P54652_OID31424_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52359657				syn52359657	syn51365306				
EAS	HSPB1	HSPB1_P04792_OID20230_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51533045				syn51533045	syn51365306				
EAS	HSPB6	HSPB6_O14558_OID21408_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51527233				syn51527233	syn51365306				
EAS	HSPG2	HSPG2_P98160_OID20383_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527103				syn51527103	syn51365306				
EAS	HTR1A	HTR1A_P08908_OID30824_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361022				syn52361022	syn51365306				
EAS	HTR1B	HTR1B_P28222_OID30866_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360496				syn52360496	syn51365306				
EAS	HTRA2	HTRA2_O43464_OID21471_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51526688				syn51526688	syn51365306				
EAS	HYAL1	HYAL1_Q12794_OID20357_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527156				syn51527156	syn51365306				
EAS	HYOU1	HYOU1_Q9Y4L1_OID20300_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527139				syn51527139	syn51365306				
EAS	ICA1	ICA1_Q05084_OID20484_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533314				syn51533314	syn51365306				
EAS	ICAM1	ICAM1_P05362_OID20411_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51529440				syn51529440	syn51365306				
EAS	ICAM2	ICAM2_P13598_OID20248_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51530665				syn51530665	syn51365306				
EAS	ICAM3	ICAM3_P32942_OID20277_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51532206				syn51532206	syn51365306				
EAS	ICAM4	ICAM4_Q14773_OID20578_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526573				syn51526573	syn51365306				
EAS	ICAM5	ICAM5_Q9UMF0_OID20145_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51532607				syn51532607	syn51365306				
EAS	ICOSLG	ICOSLG_O75144_OID21351_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51526964				syn51526964	syn51365306				
EAS	ID4	ID4_P47928_OID31284_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52359655				syn52359655	syn51365306				
EAS	IDI2	IDI2_Q9BXS1_OID20823_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51526824				syn51526824	syn51365306				
EAS	IDO1	IDO1_P14902_OID30230_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52359534				syn52359534	syn51365306				
EAS	IDO1	IDO1_P14902_OID30563_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360228				syn52360228	syn51365306				
EAS	IDO1	IDO1_P14902_OID31050_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52359552				syn52359552	syn51365306				
EAS	IDO1	IDO1_P14902_OID31474_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361086				syn52361086	syn51365306				
EAS	IDS	IDS_P22304_OID20619_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527171				syn51527171	syn51365306				
EAS	IDUA	IDUA_P35475_OID21468_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51533211				syn51533211	syn51365306				
EAS	IFI30	IFI30_P13284_OID31505_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360310				syn52360310	syn51365306				
EAS	IFIT1	IFIT1_P09914_OID31310_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360285				syn52360285	syn51365306				
EAS	IFIT3	IFIT3_O14879_OID31283_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52359931				syn52359931	syn51365306				
EAS	IFNAR1	IFNAR1_P17181_OID31491_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361064				syn52361064	syn51365306				
EAS	IFNGR1	IFNGR1_P15260_OID20678_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533038				syn51533038	syn51365306				
EAS	IFNGR2	IFNGR2_P38484_OID20941_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51526979				syn51526979	syn51365306				
EAS	IFNG	IFNG_P01579_OID20495_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533603				syn51533603	syn51365306				
EAS	IFNL1	IFNL1_Q8IU54_OID20795_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51533353				syn51533353	syn51365306				
EAS	IFNL2	IFNL2_Q8IZJ0_OID30791_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360923				syn52360923	syn51365306				
EAS	IFNLR1	IFNLR1_Q8IU57_OID20506_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527107				syn51527107	syn51365306				
EAS	IFNW1	IFNW1_P05000_OID30129_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361179				syn52361179	syn51365306				
EAS	IFT20	IFT20_Q8IY31_OID30962_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360045				syn52360045	syn51365306				
EAS	IGBP1	IGBP1_P78318_OID31059_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360463				syn52360463	syn51365306				
EAS	IGDCC3	IGDCC3_Q8IVU1_OID30862_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360492				syn52360492	syn51365306				
EAS	IGDCC4	IGDCC4_Q8TDY8_OID30402_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52360229				syn52360229	syn51365306				
EAS	IGF1R	IGF1R_P08069_OID21274_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51527222				syn51527222	syn51365306				
EAS	IGF2BP3	IGF2BP3_O00425_OID30112_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52360654				syn52360654	syn51365306				
EAS	IGF2R	IGF2R_P11717_OID21146_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51530431				syn51530431	syn51365306				
EAS	IGFBP1	IGFBP1_P08833_OID20246_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51526835				syn51526835	syn51365306				
EAS	IGFBP2	IGFBP2_P18065_OID20325_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51533150				syn51533150	syn51365306				
EAS	IGFBP3	IGFBP3_P17936_OID20398_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527138				syn51527138	syn51365306				
EAS	IGFBP4	IGFBP4_P22692_OID21158_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51526689				syn51526689	syn51365306				
EAS	IGFBP6	IGFBP6_P24592_OID20413_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51526726				syn51526726	syn51365306				
EAS	IGFBP7	IGFBP7_Q16270_OID20236_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51526655				syn51526655	syn51365306				
EAS	IGFBPL1	IGFBPL1_Q8WX77_OID20155_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527061				syn51527061	syn51365306				
EAS	IGFL4	IGFL4_Q6B9Z1_OID30500_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361187				syn52361187	syn51365306				
EAS	IGHMBP2	IGHMBP2_P38935_OID30123_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52360649				syn52360649	syn51365306				
EAS	IGLC2	IGLC2_P0DOY2_OID30740_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360068				syn52360068	syn51365306				
EAS	IGLON5	IGLON5_A6NGN9_OID31169_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52359685				syn52359685	syn51365306				
EAS	IGSF21	IGSF21_Q96ID5_OID30210_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52360429				syn52360429	syn51365306				
EAS	IGSF3	IGSF3_O75054_OID21312_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51527558				syn51527558	syn51365306				
EAS	IGSF8	IGSF8_Q969P0_OID20167_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51533709				syn51533709	syn51365306				
EAS	IGSF9	IGSF9_Q9P2J2_OID30330_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361072				syn52361072	syn51365306				
EAS	IKBKG	IKBKG_Q9Y6K9_OID20544_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526966				syn51526966	syn51365306				
EAS	IKZF2	IKZF2_Q9UKS7_OID21213_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51533404				syn51533404	syn51365306				
EAS	IL10RA	IL10RA_Q13651_OID20420_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526996				syn51526996	syn51365306				
EAS	IL10RB	IL10RB_Q08334_OID20696_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526641				syn51526641	syn51365306				
EAS	IL10	IL10_P22301_OID20431_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527126				syn51527126	syn51365306				
EAS	IL11	IL11_P20809_OID20455_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533406				syn51533406	syn51365306				
EAS	IL12A	IL12A_IL12B_P29459_P29460_OID21327_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51529408				syn51529408	syn51365306				
EAS	IL12B	IL12B_P29460_OID20666_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526850				syn51526850	syn51365306				
EAS	IL12RB1	IL12RB1_P42701_OID20486_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533529				syn51533529	syn51365306				
EAS	IL12RB2	IL12RB2_Q99665_OID30422_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360914				syn52360914	syn51365306				
EAS	IL13RA1	IL13RA1_P78552_OID21504_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51526799				syn51526799	syn51365306				
EAS	IL13RA2	IL13RA2_Q14627_OID30841_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360793				syn52360793	syn51365306				
EAS	IL13	IL13_P35225_OID20430_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533774				syn51533774	syn51365306				
EAS	IL15RA	IL15RA_Q13261_OID20498_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533479				syn51533479	syn51365306				
EAS	IL15	IL15_P40933_OID20562_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526962				syn51526962	syn51365306				
EAS	IL16	IL16_Q14005_OID20633_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533547				syn51533547	syn51365306				
EAS	IL17A	IL17A_Q16552_OID20469_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51528053				syn51528053	syn51365306				
EAS	IL17C	IL17C_Q9P0M4_OID20477_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526592				syn51526592	syn51365306				
EAS	IL17D	IL17D_Q8TAD2_OID20481_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526942				syn51526942	syn51365306				
EAS	IL17F	IL17F_Q96PD4_OID20456_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526939				syn51526939	syn51365306				
EAS	IL17RA	IL17RA_Q96F46_OID21089_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51527046				syn51527046	syn51365306				
EAS	IL17RB	IL17RB_Q9NRM6_OID20585_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527311				syn51527311	syn51365306				
EAS	IL18BP	IL18BP_O95998_OID20348_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527010				syn51527010	syn51365306				
EAS	IL18R1	IL18R1_Q13478_OID20652_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527015				syn51527015	syn51365306				
EAS	IL18RAP	IL18RAP_O95256_OID20900_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51533097				syn51533097	syn51365306				
EAS	IL18	IL18_Q14116_OID20694_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533668				syn51533668	syn51365306				
EAS	IL19	IL19_Q9UHD0_OID20158_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51533284				syn51533284	syn51365306				
EAS	IL1A	IL1A_P01583_OID20488_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527210				syn51527210	syn51365306				
EAS	IL1B	IL1B_P01584_OID20427_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527338				syn51527338	syn51365306				
EAS	IL1R1	IL1R1_P14778_OID21116_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51526847				syn51526847	syn51365306				
EAS	IL1R2	IL1R2_P27930_OID20757_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533260				syn51533260	syn51365306				
EAS	IL1RAP	IL1RAP_Q9NPH3_OID21126_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51526692				syn51526692	syn51365306				
EAS	IL1RL1	IL1RL1_Q01638_OID20250_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527308				syn51527308	syn51365306				
EAS	IL1RL2	IL1RL2_Q9HB29_OID20487_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527117				syn51527117	syn51365306				
EAS	IL1RN	IL1RN_P18510_OID20700_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533188				syn51533188	syn51365306				
EAS	IL20RA	IL20RA_Q9UHF4_OID20422_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533110				syn51533110	syn51365306				
EAS	IL20RB	IL20RB_Q6UXL0_OID30461_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361138				syn52361138	syn51365306				
EAS	IL20	IL20_Q9NYY1_OID20453_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527288				syn51527288	syn51365306				
EAS	IL21R	IL21R_Q9HBE5_OID30441_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360053				syn52360053	syn51365306				
EAS	IL22RA1	IL22RA1_Q8N6P7_OID20449_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533136				syn51533136	syn51365306				
EAS	IL22	IL22_Q9GZX6_OID31407_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360954				syn52360954	syn51365306				
EAS	IL24	IL24_Q13007_OID20440_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51527004				syn51527004	syn51365306				
EAS	IL25	IL25_Q9H293_OID31243_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360415				syn52360415	syn51365306				
EAS	IL2RA	IL2RA_P01589_OID20267_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51527043				syn51527043	syn51365306				
EAS	IL2RB	IL2RB_P14784_OID20450_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526760				syn51526760	syn51365306				
EAS	IL2RG	IL2RG_P31785_OID31361_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360188				syn52360188	syn51365306				
EAS	IL2	IL2_P60568_OID20419_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533367				syn51533367	syn51365306				
EAS	IL31RA	IL31RA_Q8NI17_OID30475_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360438				syn52360438	syn51365306				
EAS	IL31	IL31_Q6EBC2_OID30487_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361113				syn52361113	syn51365306				
EAS	IL32	IL32_P24001_OID20605_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51526889				syn51526889	syn51365306				
EAS	IL33	IL33_O95760_OID20428_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51528710				syn51528710	syn51365306				
EAS	IL34	IL34_Q6ZMJ4_OID20809_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51527272				syn51527272	syn51365306				
EAS	IL36A	IL36A_Q9UHA7_OID30472_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52359618				syn52359618	syn51365306				
EAS	IL36G	IL36G_Q9NZH8_OID30551_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52360013				syn52360013	syn51365306				
EAS	IL3RA	IL3RA_P26951_OID20461_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533661				syn51533661	syn51365306				
EAS	IL3	IL3_P08700_OID31229_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360806				syn52360806	syn51365306				
EAS	IL4R	IL4R_P24394_OID20576_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533334				syn51533334	syn51365306				
EAS	IL4	IL4_P05112_OID20426_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533190				syn51533190	syn51365306				
EAS	IL5RA	IL5RA_Q01344_OID20601_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533100				syn51533100	syn51365306				
EAS	IL5	IL5_P05113_OID20472_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533654				syn51533654	syn51365306				
EAS	IL6R	IL6R_P08887_OID20385_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51533058				syn51533058	syn51365306				
EAS	IL6ST	IL6ST_P40189_OID20147_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51533201				syn51533201	syn51365306				
EAS	IL6	IL6_P05231_OID20101_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51526658				syn51526658	syn51365306				
EAS	IL6	IL6_P05231_OID20563_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51530747				syn51530747	syn51365306				
EAS	IL6	IL6_P05231_OID20911_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51527228				syn51527228	syn51365306				
EAS	IL6	IL6_P05231_OID21276_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51533621				syn51533621	syn51365306				
EAS	IL7R	IL7R_P16871_OID21136_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51533411				syn51533411	syn51365306				
EAS	IL7	IL7_P13232_OID20535_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51533309				syn51533309	syn51365306				
EAS	IL9	IL9_P15248_OID31298_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360529				syn52360529	syn51365306				
EAS	ILKAP	ILKAP_Q9H0C8_OID20855_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51527147				syn51527147	syn51365306				
EAS	IMMT	IMMT_Q16891_OID31397_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52360011				syn52360011	syn51365306				
EAS	IMPA1	IMPA1_P29218_OID20907_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51533656				syn51533656	syn51365306				
EAS	IMPACT	IMPACT_Q9P2X3_OID31112_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360353				syn52360353	syn51365306				
EAS	IMPG1	IMPG1_Q17R60_OID30814_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52360758				syn52360758	syn51365306				
